PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,log_SalePrice
902202090,50,RM,75.0,9000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1946-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,3,3,1,3,445.0,1,0.0,459.0,904.0,GasA,5,Y,FuseA,904,595,0,1499,0,0,1,0,3,1,3,5,8,1,1,Detchd,1959-01-01,Unf,3,869.0,3,4,Y,0,20,0,0,0,0,0,0,,0,6,2008-01-01,WD,Normal,140000,11.849404844423074
902205070,20,RM,62.0,7311,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,5,1946-01-01,1950-01-01,Gable,CompShg,VinylSd,VinylSd,,0.0,3,4,BrkTil,3,3,1,1,0.0,1,0.0,407.0,407.0,GasA,3,N,FuseA,407,0,0,407,0,0,1,0,1,1,3,3,8,0,0,Detchd,1949-01-01,Unf,1,297.0,2,3,Y,76,0,120,0,0,0,0,0,,0,3,2008-01-01,WD,Abnorml,46500,10.747229096720554
902205090,20,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1957-01-01,1957-01-01,Hip,CompShg,BrkFace,BrkFace,,0.0,3,3,CBlock,3,3,1,3,308.0,1,0.0,620.0,928.0,GasA,4,Y,FuseA,928,0,0,928,0,0,1,0,3,1,3,5,8,0,0,Attchd,1957-01-01,Fin,1,288.0,3,3,Y,0,0,0,0,0,0,0,0,,0,6,2008-01-01,WD,Normal,112500,11.630717389475995
902205140,20,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1954-01-01,2000-01-01,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,901.0,901.0,GasA,5,Y,SBrkr,901,0,0,901,0,0,1,0,2,1,3,4,8,0,0,Detchd,1954-01-01,Unf,1,281.0,2,3,Y,0,0,0,0,0,0,0,0,,0,8,2008-01-01,WD,Normal,107900,11.588969419043874
902207120,20,RM,103.0,12205,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,1,1949-01-01,1992-01-01,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,BrkTil,2,2,1,1,0.0,1,0.0,448.0,448.0,GasA,4,Y,SBrkr,1588,0,0,1588,0,0,2,0,5,1,3,6,3,0,0,Attchd,1949-01-01,Unf,0,0.0,0,0,N,0,0,0,0,0,0,0,0,,0,12,2008-01-01,WD,Abnorml,65000,11.082157933374816
902207220,75,RM,87.0,18386,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,1880-01-01,2002-01-01,Gable,CompShg,CemntBd,CmentBd,,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1470.0,1470.0,GasA,5,Y,SBrkr,1675,1818,0,3493,0,0,3,0,3,1,4,10,8,1,5,Attchd,2003-01-01,Unf,3,870.0,3,3,Y,302,0,0,0,0,0,0,0,,0,5,2008-01-01,WD,Normal,295000,12.59473402514672
902300110,190,RM,69.0,9142,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,1900-01-01,2006-01-01,Gable,CompShg,MetalSd,MetalSd,,0.0,3,2,BrkTil,2,3,1,1,0.0,1,0.0,797.0,797.0,GasA,3,N,FuseA,830,797,0,1627,0,0,2,0,4,2,3,10,8,0,0,Detchd,1950-01-01,Unf,2,420.0,2,1,N,192,0,60,0,0,0,0,0,,0,2,2008-01-01,WD,Normal,139500,11.845827048676645
902300215,50,RM,100.0,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,BrkTil,3,3,2,1,0.0,1,0.0,876.0,876.0,GasA,4,Y,SBrkr,876,540,0,1416,0,0,1,1,4,1,3,7,8,1,4,Detchd,1949-01-01,Unf,3,720.0,3,3,Y,418,0,194,0,0,0,0,0,,0,6,2008-01-01,WD,Normal,153900,11.944064817531656
902300260,75,RM,53.0,5350,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,8,1920-01-01,1965-01-01,Gable,CompShg,Wd Sdng,Wd Shng,,0.0,3,3,BrkTil,3,3,1,4,116.0,1,0.0,508.0,624.0,GasA,5,Y,SBrkr,730,720,0,1450,0,0,1,0,3,1,3,7,8,0,0,Detchd,1935-01-01,Unf,1,288.0,3,3,Y,0,192,0,0,0,0,0,0,,0,3,2008-01-01,WD,Normal,132000,11.790564777297387
902301140,70,RM,34.0,4571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,1916-01-01,1950-01-01,Gable,CompShg,AsbShng,AsbShng,,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,624.0,624.0,GasA,2,N,SBrkr,624,720,0,1344,0,0,1,0,4,1,3,7,8,0,0,Detchd,1916-01-01,Unf,3,513.0,2,2,Y,0,0,96,0,0,0,0,0,,0,5,2008-01-01,COD,Abnorml,98000,11.49273296168228
902301150,50,RM,69.0,9143,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1900-01-01,2003-01-01,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,346.0,346.0,GasA,5,Y,SBrkr,709,308,0,1017,0,0,1,0,2,1,3,5,8,0,0,Detchd,1961-01-01,Unf,1,308.0,3,3,N,0,0,139,0,0,0,0,0,,0,5,2008-01-01,WD,Normal,114000,11.643962499267984
902304060,190,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,1920-01-01,1960-01-01,Gable,CompShg,AsbShng,AsbShng,,0.0,3,3,BrkTil,3,3,1,3,234.0,1,0.0,739.0,973.0,GasA,3,Y,FuseP,1377,973,0,2350,0,0,2,0,4,2,3,10,8,0,0,2Types,1930-01-01,Unf,2,393.0,3,3,Y,0,0,219,0,0,0,0,0,,0,4,2008-01-01,WD,Normal,130000,11.775297421715827
902305080,75,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917-01-01,1950-01-01,Gable,CompShg,AsbShng,AsbShng,,0.0,3,3,BrkTil,4,3,1,3,319.0,1,0.0,416.0,735.0,OthW,2,N,SBrkr,1134,924,0,2058,0,0,1,1,3,1,3,8,8,1,4,Detchd,1950-01-01,Unf,2,396.0,2,2,P,0,0,259,0,0,0,0,0,,0,4,2008-01-01,WD,Normal,129500,11.771443882099637
902306120,70,RM,60.0,6000,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,9,1905-01-01,2005-01-01,Gable,CompShg,MetalSd,MetalSd,,0.0,4,3,BrkTil,2,3,1,1,0.0,1,0.0,572.0,572.0,GasA,5,Y,SBrkr,884,656,0,1540,0,0,1,1,3,1,4,7,8,0,0,Attchd,1905-01-01,Unf,0,0.0,0,0,N,240,77,0,0,0,0,0,0,,0,2,2008-01-01,WD,Normal,129400,11.770671388994348
902306130,70,RM,60.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,9,1928-01-01,2005-01-01,Gambrel,CompShg,MetalSd,MetalSd,,0.0,3,5,BrkTil,3,3,1,3,141.0,1,0.0,548.0,689.0,GasA,5,Y,SBrkr,689,689,0,1378,0,0,2,0,3,1,4,7,8,1,4,Detchd,1928-01-01,Unf,2,360.0,3,3,N,0,0,116,0,0,0,0,0,,0,10,2008-01-01,WD,Normal,161000,11.989165855127435
902326060,190,RM,60.0,10800,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905-01-01,2000-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,BrkTil,2,3,1,1,0.0,1,0.0,482.0,482.0,GasA,5,N,SBrkr,1221,691,0,1912,0,0,2,0,3,2,3,7,8,1,3,Detchd,2003-01-01,Unf,2,672.0,4,3,Y,0,25,212,0,0,0,0,0,,0,4,2008-01-01,WD,Normal,163000,12.001511614739405
902328040,75,RM,35.0,6300,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914-01-01,2001-01-01,Gable,CompShg,Wd Sdng,Wd Shng,,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,742.0,742.0,GasA,5,Y,SBrkr,742,742,0,1484,0,0,2,0,3,1,3,9,8,1,4,Attchd,1914-01-01,Unf,0,0.0,0,0,Y,0,291,134,0,0,0,0,0,,0,6,2008-01-01,WD,Normal,128000,11.759793355371237
902330010,70,RM,50.0,5250,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,1872-01-01,1987-01-01,Gable,CompShg,MetalSd,MetalSd,,0.0,3,4,BrkTil,3,2,1,2,259.0,1,0.0,425.0,684.0,OthW,2,N,SBrkr,938,1215,205,2358,0,0,2,0,4,1,3,8,8,0,0,Attchd,1872-01-01,Unf,0,0.0,0,0,Y,0,54,20,0,0,0,0,0,,0,12,2008-01-01,WD,Normal,122000,11.711784520403112
902401010,50,RM,60.0,5700,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1926-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,572.0,572.0,GasA,3,Y,SBrkr,572,539,0,1111,0,0,1,0,2,1,3,5,8,1,4,Detchd,1982-01-01,Unf,1,288.0,3,3,Y,0,0,176,0,0,0,0,0,,0,8,2008-01-01,WD,Normal,116900,11.669082701743504
902401120,75,RM,75.0,13500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,PosA,1Fam,2.5Unf,10,9,1893-01-01,2000-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,5,5,BrkTil,3,3,1,1,0.0,1,0.0,1237.0,1237.0,GasA,4,Y,SBrkr,1521,1254,0,2775,0,0,3,1,3,1,4,9,8,1,4,Detchd,1988-01-01,Unf,2,880.0,4,3,Y,105,502,0,0,0,0,0,0,,0,7,2008-01-01,WD,Normal,325000,12.691583538230217
902402260,70,RM,60.0,11340,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,2,1,1920-01-01,1950-01-01,Gable,CompShg,AsbShng,AsbShng,,0.0,2,2,BrkTil,2,2,1,1,0.0,1,0.0,723.0,723.0,GasA,3,N,SBrkr,723,363,0,1086,0,0,1,0,2,1,3,5,4,0,0,Detchd,1920-01-01,Unf,2,400.0,2,1,N,0,24,144,0,0,0,0,0,,0,11,2008-01-01,ConLD,Normal,55000,10.915106645867503
902405070,70,RM,60.0,10800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1890-01-01,1999-01-01,Gable,CompShg,Wd Sdng,Wd Shng,,0.0,3,3,BrkTil,3,3,2,1,0.0,1,0.0,1313.0,1313.0,GasW,4,Y,SBrkr,1313,1182,0,2495,0,0,2,0,5,1,3,10,8,1,4,Detchd,1950-01-01,Unf,2,342.0,3,2,Y,0,299,0,0,0,0,0,0,,0,12,2008-01-01,WD,Normal,184000,12.122696471358964
902406020,20,RM,65.0,9750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1959-01-01,1959-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,164.0,3,3,CBlock,3,3,1,3,200.0,1,0.0,784.0,984.0,GasA,4,Y,SBrkr,984,0,0,984,1,0,1,0,2,1,2,5,8,0,0,Detchd,1959-01-01,Unf,1,308.0,3,3,N,0,0,0,0,0,0,0,0,,0,6,2008-01-01,WD,Normal,110000,11.608244735642321
902406090,50,RM,81.0,12150,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1954-01-01,1954-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,335.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1050.0,1050.0,GasA,5,N,FuseF,1050,745,0,1795,0,0,2,0,4,1,3,7,8,0,0,Attchd,1954-01-01,Unf,1,352.0,2,3,Y,0,0,0,0,0,0,0,0,,0,11,2008-01-01,WD,Normal,131500,11.78676973513378
902427045,20,RM,70.0,12702,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1956-01-01,1956-01-01,Gable,CompShg,BrkFace,BrkFace,,0.0,3,3,PConc,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,4,Y,FuseA,882,0,0,882,0,0,1,0,2,1,3,4,8,0,0,Detchd,1956-01-01,Unf,1,308.0,3,3,Y,0,45,0,0,0,0,0,0,,0,12,2008-01-01,WD,Normal,97000,11.48247656671073
902427150,20,RM,52.0,8516,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1958-01-01,2006-01-01,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,869.0,869.0,GasA,3,Y,SBrkr,1093,0,0,1093,0,0,1,0,2,1,3,5,8,0,0,Detchd,1959-01-01,Unf,1,308.0,3,3,Y,0,0,0,0,0,0,0,0,,0,5,2008-01-01,WD,Normal,115500,11.657034466915164
903201030,30,RL,55.0,7111,Pave,,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1928-01-01,1983-01-01,Gable,CompShg,WdShing,Wd Shng,,0.0,4,4,BrkTil,3,3,1,2,406.0,4,273.0,329.0,1008.0,GasA,3,Y,SBrkr,1143,0,0,1143,0,0,1,0,2,1,3,5,8,1,1,Detchd,1992-01-01,Unf,1,288.0,3,3,Y,265,0,0,0,0,0,0,0,,0,7,2008-01-01,WD,Normal,138000,11.835016210489899
903204010,50,RM,51.0,7425,Pave,,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,RRAn,Artery,1Fam,1.5Fin,7,7,1945-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,CBlock,3,2,1,1,0.0,1,0.0,672.0,672.0,GasA,4,Y,SBrkr,1195,473,0,1668,0,0,1,1,3,1,4,8,8,0,0,Attchd,1945-01-01,Unf,1,252.0,3,3,Y,210,0,0,0,0,0,0,0,,0,8,2008-01-01,WD,Abnorml,108000,11.58989576532275
903204095,40,RM,50.0,9100,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,5,6,1930-01-01,1960-01-01,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,742.0,742.0,GasA,3,Y,FuseA,779,0,156,935,0,0,1,0,2,1,3,4,8,0,0,Detchd,1988-01-01,Unf,1,308.0,3,3,P,0,0,0,0,0,0,0,0,Shed,600,8,2008-01-01,WD,Normal,79500,11.283524879179666
903206070,50,RL,51.0,7010,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1935-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,BrkTil,3,3,1,3,175.0,1,0.0,849.0,1024.0,GasA,3,Y,SBrkr,1144,594,0,1738,0,0,2,0,3,1,3,6,8,1,4,Detchd,1950-01-01,Unf,1,240.0,3,3,P,0,30,0,0,0,0,0,0,,0,7,2008-01-01,WD,Normal,153000,11.938199736300925
903225050,45,RM,50.0,6130,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,BrkTil,3,3,1,5,784.0,1,0.0,0.0,784.0,GasA,4,Y,SBrkr,784,0,0,784,1,0,1,0,2,1,4,5,8,0,0,Attchd,1924-01-01,Unf,0,0.0,0,0,Y,0,0,116,0,0,0,0,0,,0,5,2008-01-01,WD,Normal,109500,11.603688960617083
903225140,50,RM,50.0,5000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,7,1941-01-01,2006-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,4,CBlock,3,3,1,5,600.0,1,0.0,72.0,672.0,GasA,5,Y,SBrkr,832,378,0,1210,0,0,1,0,3,1,4,6,8,0,0,Detchd,1941-01-01,Unf,1,240.0,3,3,P,0,0,0,0,0,0,0,0,,0,5,2008-01-01,WD,Normal,124000,11.728044909070785
903225160,70,RM,59.0,5870,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Feedr,1Fam,2Story,6,9,1900-01-01,2000-01-01,Gable,CompShg,HdBoard,HdBoard,,0.0,3,4,BrkTil,3,3,1,1,0.0,1,0.0,554.0,554.0,GasA,5,Y,SBrkr,736,554,0,1290,0,0,1,1,3,1,3,6,8,0,0,Detchd,1926-01-01,Unf,1,200.0,2,3,Y,38,112,0,0,0,0,0,0,Shed,400,4,2008-01-01,WD,Normal,106900,11.579658451506333
903226060,50,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1940-01-01,1989-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,CBlock,3,3,1,5,521.0,1,0.0,460.0,981.0,GasA,5,Y,SBrkr,1014,658,0,1672,0,0,1,1,3,1,4,6,8,1,4,Detchd,1940-01-01,Unf,1,240.0,3,3,Y,0,11,0,0,0,0,0,0,,0,7,2008-01-01,WD,Normal,164900,12.013100572810686
903226150,30,RM,50.0,6000,Pave,,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1924-01-01,2003-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,2,BrkTil,3,2,1,1,0.0,1,0.0,949.0,949.0,GasA,5,Y,SBrkr,949,0,0,949,0,0,1,0,2,1,3,5,8,1,2,Detchd,1924-01-01,Unf,2,370.0,3,3,Y,0,0,48,0,0,0,0,0,,0,7,2008-01-01,WD,Normal,119000,11.686887175419702
903227080,50,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1929-01-01,1950-01-01,Gable,CompShg,WdShing,Wd Shng,,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,862.0,862.0,GasA,3,Y,SBrkr,950,208,0,1158,0,0,1,0,3,1,3,5,8,1,4,BuiltIn,1929-01-01,RFn,1,208.0,3,3,Y,0,0,112,0,0,0,0,0,,0,7,2008-01-01,WD,Normal,120000,11.695255355062795
903228040,50,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1937-01-01,2000-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,4,BrkTil,3,3,1,3,201.0,2,162.0,462.0,825.0,GasA,5,Y,SBrkr,825,672,0,1497,0,0,2,0,3,1,3,5,8,0,0,Detchd,2004-01-01,Unf,1,672.0,3,3,Y,272,0,0,0,0,0,0,0,,0,5,2008-01-01,WD,Normal,157000,11.964007453736912
903228060,50,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,1939-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,CBlock,3,3,1,2,264.0,1,0.0,475.0,739.0,GasA,5,Y,SBrkr,874,468,0,1342,0,0,2,0,2,2,3,7,8,1,4,Detchd,1939-01-01,Unf,1,240.0,3,3,Y,0,0,0,0,0,0,0,0,,0,4,2008-01-01,WD,Normal,105000,11.561725152903833
903228090,45,RM,50.0,5000,Pave,,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,992.0,992.0,GasA,5,Y,SBrkr,1013,0,0,1013,0,0,1,0,3,1,3,6,8,0,0,Detchd,1926-01-01,Unf,1,160.0,2,3,Y,0,0,101,0,0,0,0,0,,0,4,2008-01-01,WD,Normal,113000,11.635151947212842
903230110,50,RM,60.0,5520,Pave,,IR1,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,7,1920-01-01,1997-01-01,Gable,CompShg,AsbShng,AsbShng,,0.0,3,4,BrkTil,3,3,1,5,68.0,1,0.0,497.0,565.0,GasA,3,Y,SBrkr,565,651,0,1216,1,0,1,0,3,1,3,6,8,1,4,BuiltIn,1920-01-01,RFn,1,355.0,2,3,Y,0,0,180,0,0,0,0,0,,0,4,2008-01-01,WD,Normal,115000,11.652696102959753
903230120,20,RM,99.0,5940,Pave,,IR1,Lvl,AllPub,FR3,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,7,1946-01-01,1950-01-01,Gable,CompShg,MetalSd,CBlock,,0.0,3,3,PConc,0,0,0,0,370.0,0,0.0,466.0,990.0,GasA,3,Y,FuseA,896,0,0,896,0,0,1,0,2,1,3,4,8,0,0,Detchd,1946-01-01,Unf,1,280.0,3,3,Y,0,0,0,0,0,0,0,0,,0,4,2008-01-01,ConLD,Abnorml,79000,11.277215789596893
903231080,50,RM,52.0,6240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1929-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,PConc,3,3,1,4,80.0,1,0.0,624.0,704.0,GasA,5,Y,SBrkr,624,512,0,1136,0,1,1,0,2,1,3,6,8,0,0,Detchd,1990-01-01,Unf,1,336.0,3,3,Y,0,365,80,0,0,0,0,0,,0,8,2008-01-01,WD,Normal,123000,11.719947764402807
903232030,30,RM,51.0,6120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,6,1945-01-01,1995-01-01,Gable,CompShg,Plywood,Plywood,,0.0,3,4,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,4,N,SBrkr,808,0,0,808,0,0,1,0,1,1,3,6,6,0,0,Attchd,1925-01-01,Unf,1,164.0,3,3,P,0,48,0,0,0,0,0,0,,0,6,2008-01-01,WD,Normal,81300,11.305913595583258
903232090,50,RM,52.0,6240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930-01-01,1992-01-01,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,1078.0,1078.0,GasA,3,Y,SBrkr,1128,445,0,1573,0,0,2,0,3,1,3,8,8,1,4,Detchd,1930-01-01,Unf,2,360.0,3,3,P,0,0,0,0,0,0,0,0,,0,6,2008-01-01,WD,Normal,162900,12.000897933306716
903233080,50,RM,52.0,6240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,5,1939-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,BrkTil,3,3,2,3,300.0,2,240.0,449.0,989.0,GasA,3,Y,SBrkr,1245,764,0,2009,0,0,2,0,4,1,3,7,6,1,4,Detchd,1939-01-01,Unf,2,400.0,3,3,Y,0,20,0,0,0,0,0,0,,0,1,2008-01-01,WD,Normal,150000,11.918397239722838
903234090,70,RM,51.0,6120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,5,5,1923-01-01,1950-01-01,Gambrel,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,BrkTil,3,3,1,2,203.0,1,0.0,897.0,1100.0,GasA,3,Y,SBrkr,1226,676,0,1902,0,0,2,0,4,1,3,7,8,0,0,Detchd,1960-01-01,Unf,2,576.0,3,3,Y,0,139,55,0,0,0,0,0,,0,10,2008-01-01,WD,Normal,123500,11.724004532183379
903234100,50,RM,51.0,6120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,7,5,1931-01-01,1950-01-01,Gable,CompShg,BrkFace,Wd Shng,,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,952.0,952.0,GasA,4,Y,FuseF,1022,752,0,1774,0,0,2,0,2,2,3,8,7,2,3,Detchd,1931-01-01,Unf,2,468.0,2,3,Y,90,0,205,0,0,0,0,0,,0,4,2008-01-01,WD,Abnorml,129900,11.774527900858468
903235010,70,RM,60.0,6155,Pave,,IR1,Lvl,AllPub,FR3,Gtl,BrkSide,RRNn,Feedr,1Fam,2Story,6,8,1920-01-01,1999-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,BrkTil,2,2,2,1,0.0,1,0.0,611.0,611.0,GasA,5,Y,SBrkr,751,611,0,1362,0,0,2,0,3,1,3,6,8,0,0,Detchd,1920-01-01,Fin,2,502.0,3,2,Y,0,0,84,0,0,0,0,0,,0,6,2008-01-01,WD,Normal,128000,11.759793355371237
903235100,30,RM,60.0,6324,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,520.0,520.0,GasA,2,N,SBrkr,520,0,0,520,0,0,1,0,1,1,2,4,8,0,0,Detchd,1920-01-01,Unf,1,240.0,2,3,Y,49,0,87,0,0,0,0,0,,0,5,2008-01-01,WD,Normal,68500,11.134603622683905
